17.0636121,79.2575979,3.05,165.30,14:55:17,-109,-13.8,2021-01-13T09:25:17.470496Z
17.0638106,79.2569401,4.15,93.30,14:55:39,-109,-10.2,2021-01-13T09:25:38.5181Z
17.0639862,79.2564317,4.56,93.30,14:55:48,-107,-13.5,2021-01-13T09:25:47.827768Z
17.0640535,79.2561568,3.64,93.30,14:55:57,-108,-12.5,2021-01-13T09:25:56.838746Z
17.0640331,79.2559632,3.70,169.70,14:56:7,-109,-10,2021-01-13T09:26:07.535925Z
17.0642456,79.2555864,3.36,169.70,14:56:17,-108,-8,2021-01-13T09:26:17.095722Z
17.0642695,79.2550164,3.12,169.70,14:56:35,-108,-10.5,2021-01-13T09:26:34.753074Z
17.0643259,79.2547253,2.71,169.70,14:56:43,-108,-12.2,2021-01-13T09:26:42.934475Z
17.0644517,0.0000000,0.00,0.00,14:56:49,-108,-11.8,2021-01-13T09:26:48.918195Z
17.0647426,79.2542172,0.19,169.70,14:57:8,-108,-12.2,2021-01-13T09:27:08.047109Z
17.0649888,79.2542073,5.28,171.00,14:57:24,-107,-13,2021-01-13T09:27:24.562798Z
17.0658762,79.2543369,5.90,171.00,14:57:33,-108,-13,2021-01-13T09:27:32.978649Z
17.0681947,79.2550146,3.22,165.60,14:58:43,-108,-10,2021-01-13T09:28:42.991757Z
17.0683015,79.2550533,0.16,165.60,14:58:53,-107,-14,2021-01-13T09:28:53.000694Z
17.0679220,79.2565787,4.23,164.60,14:59:29,-109,-15.2,2021-01-13T09:29:29.429406Z
17.0678164,79.2570200,4.49,161.60,14:59:40,-108,-9.2,2021-01-13T09:29:40.137107Z
17.0677748,79.2572006,2.91,161.60,14:59:48,-108,-7,2021-01-13T09:29:47.938145Z
17.0677235,79.2575279,2.22,161.60,14:59:58,-106,-7.2,2021-01-13T09:29:57.958551Z
17.0677215,79.2576094,0.00,161.60,15:0:12,-109,-11,2021-01-13T09:30:11.986829Z
17.0672929,79.2576151,3.82,161.60,15:0:23,-107,-8.2,2021-01-13T09:30:22.944259Z
17.0672340,79.2579333,4.78,162.80,15:0:32,-107,-16.2,2021-01-13T09:30:32.605395Z
17.0671436,79.2584204,4.08,162.30,15:0:41,-108,-11.8,2021-01-13T09:30:41.527554Z
17.0672799,79.2584497,2.44,162.30,15:0:48,-109,-9,2021-01-13T09:30:47.7817Z
17.0679201,79.2585270,5.07,162.30,15:0:58,-104,2.8,2021-01-13T09:30:58.035531Z
17.0681847,79.2585536,2.14,162.30,15:1:8,-97,6.2,2021-01-13T09:31:08.011714Z
17.0682994,79.2587657,3.33,159.80,15:1:19,-102,-0.5,2021-01-13T09:31:18.337947Z
17.0683415,79.2590530,3.44,159.80,15:1:28,-108,-9,2021-01-13T09:31:27.997363Z
17.0683627,79.2593414,3.36,154.30,15:1:37,-108,-9.8,2021-01-13T09:31:37.589973Z
17.0683857,79.2596014,2.30,154.30,15:1:50,-107,-1,2021-01-13T09:31:50.050715Z
17.0684238,79.2597923,1.71,154.30,15:1:57,-105,-3.8,2021-01-13T09:31:57.518353Z
17.0685142,79.2603362,6.26,154.30,15:2:10,-107,-5.5,2021-01-13T09:32:10.154086Z
17.0685788,79.2608949,5.04,154.30,15:2:24,-105,3.8,2021-01-13T09:32:24.124868Z
17.0687346,79.2611086,2.10,157.00,15:2:31,-107,4.5,2021-01-13T09:32:31.297219Z
17.0690779,79.2610545,3.93,157.20,15:2:40,-101,4.8,2021-01-13T09:32:40.024777Z
17.0692930,79.2612003,2.75,157.20,15:2:48,-111,3,2021-01-13T09:32:48.137302Z
17.0695648,79.2612826,4.26,157.20,15:2:56,-99,3.5,2021-01-13T09:32:56.633449Z
17.0696962,79.2612805,2.10,157.20,15:3:3,-96,8.2,2021-01-13T09:33:02.904124Z
17.0702062,79.2613929,2.25,157.20,15:3:13,-79,8,2021-01-13T09:33:13.042099Z
17.0705174,79.2614831,5.03,157.20,15:3:23,-103,4.2,2021-01-13T09:33:23.036494Z
17.0709193,79.2615722,3.99,157.20,15:3:33,-109,1.5,2021-01-13T09:33:33.018314Z
17.0714025,79.2616989,2.44,157.20,15:3:43,-109,0.8,2021-01-13T09:33:43.445998Z
17.0715113,79.2617147,1.92,217.20,15:3:53,-108,-8.2,2021-01-13T09:33:53.372762Z
17.0716430,79.2614294,4.28,216.80,15:4:3,-109,-10,2021-01-13T09:34:03.021658Z
17.0736311,79.2617198,4.12,155.40,15:5:10,-108,-11.2,2021-01-13T09:35:09.884096Z
17.0755607,79.2610874,0.10,155.50,15:6:7,-109,-16.2,2021-01-13T09:36:07.00163Z
