17.0705634,79.2620374,0.010224146,13:55:15
17.0705633,79.2620403,0.04013018,13:55:20
17.0705641,79.2620292,0.147171,13:55:25
17.0705635,79.2620389,0.09177005,13:55:30
17.070564,79.2620331,0.05233133,13:55:35
17.0705634,79.262037,0.038555954,13:55:40
17.0705638,79.2620353,0.012551497,13:55:45
17.0705634,79.2620378,0.033304594,13:55:50
17.0705633,79.2620361,0.014918523,13:55:55
17.0705634,79.2620353,0.01534923,13:56:00
17.0705632,79.2620374,0.02489687,13:56:05
17.0705633,79.2620359,0.013181199,13:56:10
17.0705617,79.2620598,0.3409432,13:56:15
17.070556,79.2620858,0.47714254,13:56:25
17.0705648,79.2620488,0.2636163,13:56:26
17.0705645,79.2620321,0.3148153,13:56:30
17.0705638,79.2620352,0.059660338,13:56:36
17.0705587,79.2620677,0.4486504,13:56:40
17.0705685,79.2620461,0.13355747,13:56:45
17.0705708,79.2620394,0.13487655,13:56:50
17.0705745,79.2620332,0.15302122,13:56:55
17.0705722,79.2620366,0.009868057,13:57:00
17.0705712,79.2620384,0.031930067,13:57:05
17.070571,79.2620387,0.014747846,13:57:10
17.0705714,79.2620366,0.024583412,13:57:15
17.070574,79.2620245,0.1832748,13:57:20
17.0705722,79.2620336,0.0714107,13:57:25
17.0705707,79.2620382,0.089418486,13:57:31
17.0705711,79.2620381,0.027853932,13:57:35
17.070571,79.2620389,0.020906646,13:57:40
17.0705731,79.2620314,0.103876114,13:57:45
17.0705715,79.2620399,0.08610974,13:57:50
17.070574,79.2620317,0.060772467,13:57:55
17.0705745,79.2620276,0.07681083,13:58:01
17.0705742,79.2620275,0.027240863,13:58:06
17.0705721,79.2620329,0.077321455,13:58:10
17.0705707,79.2620392,0.112923056,13:58:16
17.0705712,79.2620396,0.043010395,13:58:21
17.0705699,79.2620489,0.12199525,13:58:27
17.0705758,79.2620412,0.078097746,13:58:32
17.0705725,79.2620387,0.048577968,13:58:37
17.0705742,79.2620338,0.08686339,13:58:42
17.0705719,79.2620433,0.104753025,13:58:47
17.0705695,79.2620459,0.08295885,13:58:52
17.07057,79.2620427,0.019088022,13:58:58
17.0705692,79.2620428,0.015115111,13:59:03
17.0705707,79.2620392,0.053759012,13:59:07
17.0705701,79.2620457,0.072959155,13:59:12
17.0705712,79.2620405,0.0327384,13:59:19
17.0705697,79.2620481,0.08776974,13:59:24
17.0705709,79.2620408,0.054838017,13:59:29
17.070571,79.2620387,0.047731403,13:59:34
17.0705711,79.262039,0.011920964,13:59:39
17.070571,79.2620387,0.007787534,13:59:44
17.070569,79.26205,0.16166557,13:59:49
17.070571,79.2620415,0.049636792,13:59:54
17.0705707,79.262041,0.024839774,13:59:59
17.070569,79.2620452,0.055457354,14:00:05
17.0705728,79.2620257,0.25866297,14:00:13
17.0705705,79.2620385,0.08285693,14:00:14
17.0705694,79.2620447,0.114908315,14:00:19
17.0705696,79.2620446,0.03908116,14:00:24
17.07057,79.2620438,0.005183911,14:00:29
17.07057,79.2620423,0.019271087,14:00:34
17.0705705,79.2620406,0.03077043,14:00:40
17.0705707,79.2620406,0.010987519,14:00:44
17.0705648,79.2620319,0.12691273,14:00:51
17.0705619,79.2620426,0.1286314,14:00:56
17.0705654,79.2620474,0.10792275,14:01:01
17.0705584,79.2620772,0.4609542,14:01:06
17.0705652,79.2620539,0.12182627,14:01:11
17.070562,79.2620409,0.20706056,14:01:16
17.0705651,79.2620435,0.04643109,14:01:21
17.0705624,79.2620518,0.12983449,14:01:26
17.0705691,79.2620468,0,14:01:52
17.0705702,79.2619905,0.01271291,14:01:58
17.07057,79.2619929,0.023560537,14:02:03
17.0705679,79.2620259,0.43593135,14:02:08
17.0705575,79.2620785,0.7824398,14:02:13
17.0705658,79.26206,0.16869345,14:02:18
17.0705637,79.2620514,0.034946654,14:02:23
17.0705607,79.2620501,0.056767337,14:02:28
17.070563,79.2620394,0,14:02:44
17.0705503,79.2621025,0,14:05:01
17.0705497,79.2620972,4.73E-04,14:05:06
17.0705488,79.2620963,0.012512912,14:05:11
17.0705476,79.2620984,0.02722213,14:05:16
17.0705515,79.2620807,0.18149154,14:05:21
17.0705651,79.2620554,0.3725102,14:05:26
17.0705681,79.2620491,0.23294461,14:05:31
17.0705689,79.2620468,0.11677201,14:05:36
17.0705667,79.2620533,0.04731029,14:05:41
17.0705663,79.2620606,0.11591639,14:05:46
17.0705674,79.2620605,0.033649568,14:05:53
17.070567,79.2620544,0.064926274,14:05:58
17.0705659,79.2620552,0.019059595,14:06:03
17.0705669,79.262059,0.045078713,14:06:08
17.0705663,79.2620555,0.03147121,14:06:13
17.0705669,79.2620513,0.06952839,14:06:18
17.0705659,79.2620547,0.023001397,14:06:23
17.070571,79.2620068,0.63397616,14:06:28
17.0705618,79.2620373,0.24506596,14:06:33
17.0705582,79.2620543,0.31113806,14:06:38
17.0705585,79.2620579,0.16932812,14:06:43
17.0705681,79.2620066,0.65705544,14:06:48
17.0705636,79.2620342,0.15480801,14:06:53
17.0705618,79.2620478,0.24320303,14:06:58
17.0705628,79.2620493,0.116133325,14:07:03
17.0705692,79.2620089,0.5234507,14:07:08
17.0705612,79.2620471,0.33528998,14:07:13
17.0705565,79.2620596,0.30037624,14:07:18
17.070561,79.2620509,0.034017954,14:07:23
17.0705636,79.2620425,0.13148293,14:07:28
17.070564,79.2620426,0.04770653,14:07:33
17.0705641,79.2620406,0.043547194,14:07:38
17.0705651,79.2620316,0.12936796,14:07:44
17.070571,79.2620031,0.44891936,14:07:49
17.0705618,79.2620527,0.5311763,14:07:54
17.0705641,79.2620369,0.04418687,14:07:59
17.0705649,79.2620309,0.058368206,14:08:05
17.0705657,79.2620203,0.16288204,14:08:11
17.0705649,79.262031,0.09930344,14:08:15
17.0705624,79.262048,0.26426843,14:08:20
17.0705642,79.2620363,0.048745017,14:08:25
17.0705651,79.262031,0.09228544,14:08:30
17.0705655,79.2620265,0.09702896,14:08:35
17.0705672,79.2620161,0.17613156,14:08:40
17.0705661,79.2620171,0.042109244,14:08:45
17.0705537,79.2620584,0.42050546,14:08:54
17.0705653,79.2620287,0,14:16:43
17.0705729,79.2619933,0.007992517,14:16:48
17.0705685,79.2620124,0.27588284,14:16:53
17.0705578,79.2620663,0.7701656,14:16:58
17.0705544,79.2620334,0.13795154,14:17:04
17.0705539,79.2620282,0.0680342,14:17:09
17.070552,79.2620472,0.25346434,14:17:13
17.0705442,79.2620583,0.22008339,14:17:21
17.0705477,79.2620653,0.12659518,14:17:28
17.0705522,79.2620639,0.07211476,14:17:33
17.0705438,79.2620948,0.3922332,14:17:38
17.0705578,79.2620549,0.28933802,14:17:43
17.0705662,79.2620203,0.567084,14:17:48
17.0705638,79.2620274,0.07428195,14:17:53
17.0705164,79.2619504,1.2105085,14:17:58
17.0705381,79.2620194,0.3053035,14:18:03
17.0705592,79.2620373,0.41447392,14:18:08
17.0705654,79.2620335,0.19097036,14:18:13
17.0705681,79.262024,0.1494337,14:18:18
17.0705645,79.2620405,0.35612625,14:18:23
17.0705684,79.2620165,0.58691716,14:18:28
17.0705708,79.2619942,0.4944715,14:18:33
17.0705759,79.2619877,0.35298407,14:18:36
17.0705723,79.2620257,0.66598,14:18:39
17.0705699,79.2620477,0.5500251,14:18:43
17.0705678,79.2620521,0.33722234,14:18:46
17.0705687,79.2620447,0.099322334,14:18:48
17.0705708,79.2620342,0.28459448,14:18:51
17.0705724,79.2620348,0.09424002,14:18:54
17.0705743,79.2620355,0.07794888,14:18:56
17.0705741,79.2620475,0.29967242,14:18:59
17.070568,79.2620664,0.47227678,14:19:02
17.070562,79.2620774,0.4574773,14:19:05
17.0705626,79.2620847,0.3949825,14:19:08
17.070569,79.2620852,0.219514,14:19:11
17.0705765,79.262076,0.25306806,14:19:14
17.0705758,79.2620729,0.110440746,14:19:17
17.0705746,79.2620751,0.024822645,14:19:20
17.0705263,79.2620461,0.004470708,14:19:23
17.0705086,79.2620391,3.97E-04,14:19:26
17.0704964,79.2620385,0.001358107,14:19:29
17.070496,79.2620456,0.001086164,14:19:32
17.0704955,79.2620488,2.49E-04,14:19:35
17.070502,79.2620724,0.007142047,14:19:38
17.0705121,79.2620981,0.00348812,14:19:40
17.0705285,79.2621209,0.003018911,14:19:43
17.0705409,79.2621416,0.004119538,14:19:46
17.070547,79.2621589,5.54E-04,14:19:49
17.0705438,79.2621621,8.20E-04,14:19:53
17.0705454,79.2621745,0.011970147,14:19:58
17.0705425,79.2621782,0.002514966,14:20:04
17.0705402,79.2621828,0.002360778,14:20:08
17.0705173,79.2621587,0.16344309,14:20:11
17.0702249,79.2619572,7.656089,14:20:16
17.0704869,79.2621709,0.019278774,14:20:19
17.0704895,79.2621821,0.012458824,14:20:22
17.0703934,79.2621194,0.14028461,14:20:25
17.0703185,79.2620511,0.00238712,14:20:28
17.0703331,79.2620505,3.25E-04,14:20:30
17.0704891,79.2621415,0.005854012,14:20:34
17.0705158,79.2621252,0.041654475,14:20:37
17.070529,79.2621752,0.9448813,14:20:42
17.0705607,79.2623294,2.7871096,14:20:47
17.0706086,79.2625125,3.801965,14:20:52
17.0706243,79.2625683,3.6334975,14:20:56
17.0706641,79.2626938,2.51905,14:21:02
17.0706188,79.2627811,2.1143122,14:21:07
17.0705023,79.2628169,2.2974985,14:21:12
17.0703493,79.2628713,2.7482276,14:21:17
17.0702166,79.2629188,2.952036,14:21:22
17.0701295,79.2629511,2.7767735,14:21:26
17.0699585,79.2630045,2.9242148,14:21:32
17.0697824,79.2630795,3.6942322,14:21:37
17.0696491,79.2631411,3.6761758,14:21:41
17.0695145,79.2632202,2.6253788,14:21:47
17.0694328,79.2632655,1.6567284,14:21:52
17.0694086,79.2633462,1.9323769,14:21:57
17.0694325,79.2634714,2.1754196,14:22:02
17.0694562,79.2635243,1.5194254,14:22:07
17.0694683,79.263554,1.0976489,14:22:09
17.0694792,79.2635909,0.80176103,14:22:12
17.0694983,79.2635934,0.74195087,14:22:15
17.0694928,79.2636246,1.4975942,14:22:18
17.0694423,79.2636593,1.6273515,14:22:20
17.0693348,79.263704,3.1661375,14:22:23
17.0692163,79.263754,3.1756976,14:22:27
17.0690986,79.2637993,4.0189996,14:22:30
17.0688944,79.2638798,3.913938,14:22:37
17.0687281,79.2639491,3.817422,14:22:42
17.0686175,79.263993,3.727154,14:22:44
17.0685437,79.2640394,3.5701368,14:22:47
17.0684091,79.2640694,3.646045,14:22:50
17.0683577,79.2640407,2.9815576,14:22:53
17.0682349,79.2641093,3.5797613,14:22:56
17.0681331,79.2641558,3.657519,14:22:58
17.0680281,79.2641994,3.654941,14:23:01
17.0679072,79.2642509,3.8440495,14:23:04
17.0676913,79.2643254,4.213929,14:23:12
17.0675618,79.2643782,4.272267,14:23:14
17.0674526,79.264447,4.78897,14:23:17
17.0672598,79.2645054,4.536792,14:23:21
17.0671463,79.2645417,4.1497297,14:23:24
17.0670385,79.264583,4.145524,14:23:26
17.0669506,79.2646145,4.0866895,14:23:29
17.0668545,79.264665,4.140523,14:23:32
17.0667379,79.2647267,4.2174616,14:23:35
17.0666824,79.264744,4.0733457,14:23:38
17.0665342,79.2648216,4.146284,14:23:41
17.0664242,79.2648266,4.196032,14:23:44
17.0663523,79.2648971,4.300995,14:23:47
17.0662186,79.2649568,4.5634866,14:23:49
17.0661653,79.2649976,3.39682,14:23:52
17.0660043,79.2650584,4.1991377,14:23:55
17.0659134,79.2650891,4.1352253,14:23:58
17.0657694,79.2651604,4.1766753,14:24:01
17.0656715,79.2651841,4.4651732,14:24:04
17.0655735,79.2652338,4.5911856,14:24:06
17.0654964,79.2653042,4.643723,14:24:09
17.0654409,79.265323,2.1311584,14:24:12
17.0653081,79.2653947,4.172312,14:24:15
17.0652287,79.2653954,2.7981415,14:24:18
17.0651427,79.2654492,2.9858623,14:24:21
17.0652084,79.2654339,0.10738789,14:24:27
17.0651913,79.2654406,7.16E-05,14:24:32
17.0651901,79.2654417,1.02E-04,14:24:37
17.06519,79.2654417,9.91E-06,14:24:42
17.0651678,79.2654644,0.29967207,14:24:47
17.0650841,79.2654844,1.1890231,14:24:52
17.0649601,79.2655228,2.6759439,14:24:57
17.0648995,79.265543,2.4838812,14:24:59
17.0648393,79.2655595,3.04468,14:25:03
17.0647318,79.2656064,3.0634046,14:25:05
17.0646272,79.2656513,3.1990254,14:25:08
17.0645186,79.2656995,3.200018,14:25:12
17.0644398,79.265728,3.3169835,14:25:14
17.0643578,79.2657506,3.056607,14:25:17
17.0642859,79.2657608,2.8592622,14:25:20
17.0642196,79.2657954,2.9657686,14:25:22
17.0641427,79.2658375,3.0068471,14:25:25
17.0640605,79.2658769,3.2677116,14:25:28
17.0639653,79.2659366,3.30067,14:25:32
17.0639029,79.2659454,2.853092,14:25:34
17.0638238,79.2659604,2.430464,14:25:38
17.0637715,79.265964,2.3215494,14:25:40
17.0637041,79.2659766,2.5580082,14:25:43
17.0636345,79.2660011,2.5660634,14:25:46
17.0635517,79.2660367,2.9978209,14:25:49
17.0634654,79.2660746,2.9008684,14:25:52
17.0633861,79.2660973,2.7771816,14:25:55
17.0633307,79.2661317,2.474243,14:25:59
17.0632884,79.2661724,2.4642498,14:26:04
17.0632222,79.2662311,2.095172,14:26:06
17.0632085,79.2662287,0.956253,14:26:10
